CAND 6 [0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,6,-27,56,-70,56,-28,8,-1];[0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1]
CAND 6 [0,6,-75,440,-1610,4116,-7798,11320,-12825,11430,-8007,4368,-1820,560,-120,16,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,6,-27,56,-70,56,-28,8,-1];[0,6,-75,440,-1610,4116,-7798,11320,-12825,11430,-8007,4368,-1820,560,-120,16,-1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[2,-12,34,-60,71,-56,28,-8,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[2,-12,34,-60,71,-56,28,-8,1];[2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1]
CAND 6 [2,-28,186,-780,2315,-5160,8932,-12232,13365,-11660,8074,-4380,1821,-560,120,-16,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[2,-12,34,-60,71,-56,28,-8,1];[2,-28,186,-780,2315,-5160,8932,-12232,13365,-11660,8074,-4380,1821,-560,120,-16,1]
CAND 6 [0,-8,60,-216,494,-792,924,-792,495,-220,66,-12,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[0,-8,60,-216,494,-792,924,-792,495,-220,66,-12,1]
CAND 6 [0,8,-60,216,-494,792,-924,792,-495,220,-66,12,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[0,8,-60,216,-494,792,-924,792,-495,220,-66,12,-1]
CAND 6 [2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1]
CAND 6 [0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1]
CAND 6 [0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,-4,22,-52,69,-56,28,-8,1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,-4,22,-52,69,-56,28,-8,1];[0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,4,-22,52,-69,56,-28,8,-1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,4,-22,52,-69,56,-28,8,-1];[0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1]
CAND 6 [0,-12,114,-556,1819,-4368,8008,-11440,12870,-11440,8008,-4368,1820,-560,120,-16,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-16,120,-560,1820,-4368,8008,-11440,12870,-11440,8008,-4368,1820,-560,120,-16,1];[0,-12,114,-556,1819,-4368,8008,-11440,12870,-11440,8008,-4368,1820,-560,120,-16,1]
CAND 6 [0,12,-114,556,-1819,4368,-8008,11440,-12870,11440,-8008,4368,-1820,560,-120,16,-1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-16,120,-560,1820,-4368,8008,-11440,12870,-11440,8008,-4368,1820,-560,120,-16,1];[0,12,-114,556,-1819,4368,-8008,11440,-12870,11440,-8008,4368,-1820,560,-120,16,-1]
CAND 6 [1,-32,496,-4960,35960,-201376,906192,-3365856,10518300,-28048800,64512240,-129024480,225792840,-347373600,471435600,-565722720,601080390,-565722720,471435600,-347373600,225792840,-129024480,64512240,-28048800,10518300,-3365856,906192,-201376,35960,-4960,496,-32,1] [1];[0,1];[1,-1];[1,-2,1];[1,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[1,-16,120,-560,1820,-4368,8008,-11440,12870,-11440,8008,-4368,1820,-560,120,-16,1];[1,-32,496,-4960,35960,-201376,906192,-3365856,10518300,-28048800,64512240,-129024480,225792840,-347373600,471435600,-565722720,601080390,-565722720,471435600,-347373600,225792840,-129024480,64512240,-28048800,10518300,-3365856,906192,-201376,35960,-4960,496,-32,1]
CAND 6 [240,-992,1768,-1784,1119,-448,112,-16,1] [1];[0,1];[-1,1];[-2,1];[4,-4,1];[16,-32,24,-8,1];[15,-32,24,-8,1];[240,-992,1768,-1784,1119,-448,112,-16,1]
CAND 6 [-240,992,-1768,1784,-1119,448,-112,16,-1] [1];[0,1];[-1,1];[-2,1];[4,-4,1];[16,-32,24,-8,1];[-15,32,-24,8,-1];[-240,992,-1768,1784,-1119,448,-112,16,-1]
CAND 6 [240,-992,1768,-1784,1119,-448,112,-16,1] [1];[0,1];[-1,1];[-2,1];[4,-4,1];[16,-32,24,-8,1];[256,-1024,1792,-1792,1120,-448,112,-16,1];[240,-992,1768,-1784,1119,-448,112,-16,1]
CAND 6 [-240,992,-1768,1784,-1119,448,-112,16,-1] [1];[0,1];[-1,1];[-2,1];[4,-4,1];[16,-32,24,-8,1];[256,-1024,1792,-1792,1120,-448,112,-16,1];[-240,992,-1768,1784,-1119,448,-112,16,-1]
CAND 6 [240,-992,1768,-1784,1119,-448,112,-16,1] [1];[0,1];[-1,1];[2,-1];[4,-4,1];[16,-32,24,-8,1];[15,-32,24,-8,1];[240,-992,1768,-1784,1119,-448,112,-16,1]
CAND 6 [-240,992,-1768,1784,-1119,448,-112,16,-1] [1];[0,1];[-1,1];[2,-1];[4,-4,1];[16,-32,24,-8,1];[-15,32,-24,8,-1];[-240,992,-1768,1784,-1119,448,-112,16,-1]
CAND 6 [240,-992,1768,-1784,1119,-448,112,-16,1] [1];[0,1];[-1,1];[2,-1];[4,-4,1];[16,-32,24,-8,1];[256,-1024,1792,-1792,1120,-448,112,-16,1];[240,-992,1768,-1784,1119,-448,112,-16,1]
CAND 6 [-240,992,-1768,1784,-1119,448,-112,16,-1] [1];[0,1];[-1,1];[2,-1];[4,-4,1];[16,-32,24,-8,1];[256,-1024,1792,-1792,1120,-448,112,-16,1];[-240,992,-1768,1784,-1119,448,-112,16,-1]
CAND 6 [0,0,8,-32,54,-50,27,-8,1] [1];[0,1];[-1,1];[1,-2,1];[0,2,-1];[0,2,-5,4,-1];[0,4,-6,4,-1];[0,0,8,-32,54,-50,27,-8,1]
CAND 6 [0,0,8,-32,54,-50,27,-8,1] [1];[0,1];[-1,1];[1,-2,1];[0,-2,1];[0,-2,5,-4,1];[0,-4,6,-4,1];[0,0,8,-32,54,-50,27,-8,1]
CAND 6 [0,-3,22,-64,97,-83,40,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-3,1];[1,-5,8,-5,1];[0,-3,7,-5,1];[0,-3,22,-64,97,-83,40,-10,1]
CAND 6 [0,3,-22,64,-97,83,-40,10,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-3,1];[1,-5,8,-5,1];[0,3,-7,5,-1];[0,3,-22,64,-97,83,-40,10,-1]
CAND 6 [2,-19,69,-132,149,-103,43,-10,1] [1];[0,1];[-1,1];[1,-2,1];[2,-3,1];[2,-7,9,-5,1];[1,-6,9,-5,1];[2,-19,69,-132,149,-103,43,-10,1]
CAND 6 [0,-3,22,-64,97,-83,40,-10,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-1];[-1,5,-8,5,-1];[0,3,-7,5,-1];[0,-3,22,-64,97,-83,40,-10,1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-4,6,-4,1];[2,-8,16,-20,15,-6,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-4,6,-4,1];[2,-12,34,-60,71,-56,28,-8,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-4,6,-4,1];[2,-12,34,-60,71,-56,28,-8,1];[2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[-1,5,-10,10,-5,1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [2,-19,69,-132,149,-103,43,-10,1] [1];[0,1];[-1,1];[1,-2,1];[-2,3,-1];[-2,7,-9,5,-1];[-1,6,-9,5,-1];[2,-19,69,-132,149,-103,43,-10,1]
CAND 6 [-2,19,-69,132,-149,103,-43,10,-1] [1];[0,1];[-1,1];[1,-2,1];[-2,3,-1];[-2,7,-9,5,-1];[1,-6,9,-5,1];[-2,19,-69,132,-149,103,-43,10,-1]
CAND 6 [0,0,8,-32,54,-50,27,-8,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,-2,5,-4,1];[0,0,8,-32,54,-50,27,-8,1]
CAND 6 [0,0,-8,32,-54,50,-27,8,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,2,-5,4,-1];[0,0,-8,32,-54,50,-27,8,-1]
CAND 6 [0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[1,-8,28,-56,70,-56,28,-8,1];[0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,4,-10,10,-5,1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,-4,14,-20,15,-6,1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,-4,22,-52,69,-56,28,-8,1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,-4,22,-52,69,-56,28,-8,1];[0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,-4,22,-52,69,-56,28,-8,1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,-4,6,-4,1];[0,0,16,-48,68,-56,28,-8,1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[-1,5,-10,10,-5,1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [0,0,-8,32,-54,50,-27,8,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,-2,5,-4,1];[0,0,-8,32,-54,50,-27,8,-1]
CAND 6 [0,0,8,-32,54,-50,27,-8,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,2,-5,4,-1];[0,0,8,-32,54,-50,27,-8,1]
CAND 6 [0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[1,-8,28,-56,70,-56,28,-8,1];[0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,-4,10,-10,5,-1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,4,-14,20,-15,6,-1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,4,-22,52,-69,56,-28,8,-1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,4,-22,52,-69,56,-28,8,-1];[0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,4,-22,52,-69,56,-28,8,-1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[0,4,-6,4,-1];[0,0,16,-48,68,-56,28,-8,1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [2,-15,55,-130,215,-253,210,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[-1,5,-10,10,-5,1];[-2,5,-10,10,-5,1];[2,-15,55,-130,215,-253,210,-120,45,-10,1]
CAND 6 [-2,15,-55,130,-215,253,-210,120,-45,10,-1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[-1,5,-10,10,-5,1];[2,-5,10,-10,5,-1];[-2,15,-55,130,-215,253,-210,120,-45,10,-1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[-1,5,-10,10,-5,1];[-2,6,-10,10,-5,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [2,-15,55,-130,215,-253,210,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[-1,5,-10,10,-5,1];[1,-10,45,-120,210,-252,210,-120,45,-10,1];[2,-15,55,-130,215,-253,210,-120,45,-10,1]
CAND 6 [-2,15,-55,130,-215,253,-210,120,-45,10,-1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[-1,5,-10,10,-5,1];[1,-10,45,-120,210,-252,210,-120,45,-10,1];[-2,15,-55,130,-215,253,-210,120,-45,10,-1]
CAND 6 [2,-18,81,-240,510,-798,925,-792,495,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[2,-6,15,-20,15,-6,1];[2,-18,81,-240,510,-798,925,-792,495,-220,66,-12,1]
CAND 6 [0,-6,51,-200,480,-786,923,-792,495,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,-6,15,-20,15,-6,1];[0,-6,51,-200,480,-786,923,-792,495,-220,66,-12,1]
CAND 6 [0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,6,-15,20,-15,6,-1];[0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1]
CAND 6 [2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[2,-8,16,-20,15,-6,1];[2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,-4,14,-20,15,-6,1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,-4,14,-20,15,-6,1];[0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,-4,14,-20,15,-6,1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,4,-14,20,-15,6,-1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,4,-14,20,-15,6,-1];[0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[0,4,-14,20,-15,6,-1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [2,-18,81,-240,510,-798,925,-792,495,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[2,-18,81,-240,510,-798,925,-792,495,-220,66,-12,1]
CAND 6 [0,-6,51,-200,480,-786,923,-792,495,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[0,-6,51,-200,480,-786,923,-792,495,-220,66,-12,1]
CAND 6 [0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[-1,3,-3,1];[1,-6,15,-20,15,-6,1];[1,-12,66,-220,495,-792,924,-792,495,-220,66,-12,1];[0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1]
CAND 6 [2,-15,55,-130,215,-253,210,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[-2,5,-10,10,-5,1];[2,-15,55,-130,215,-253,210,-120,45,-10,1]
CAND 6 [-2,15,-55,130,-215,253,-210,120,-45,10,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[2,-5,10,-10,5,-1];[-2,15,-55,130,-215,253,-210,120,-45,10,-1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[-2,6,-10,10,-5,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[0,4,-10,10,-5,1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[0,-4,10,-10,5,-1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [0,4,-26,74,-121,125,-84,36,-9,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[-1,9,-36,84,-126,126,-84,36,-9,1];[0,4,-26,74,-121,125,-84,36,-9,1]
CAND 6 [0,-4,26,-74,121,-125,84,-36,9,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[-1,9,-36,84,-126,126,-84,36,-9,1];[0,-4,26,-74,121,-125,84,-36,9,-1]
CAND 6 [2,-15,55,-130,215,-253,210,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[1,-10,45,-120,210,-252,210,-120,45,-10,1];[2,-15,55,-130,215,-253,210,-120,45,-10,1]
CAND 6 [-2,15,-55,130,-215,253,-210,120,-45,10,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-1,5,-10,10,-5,1];[1,-10,45,-120,210,-252,210,-120,45,-10,1];[-2,15,-55,130,-215,253,-210,120,-45,10,-1]
CAND 6 [0,-4,20,-45,60,-51,27,-8,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-5,6,-4,1];[0,-2,5,-4,1];[0,-4,20,-45,60,-51,27,-8,1]
CAND 6 [0,4,-20,45,-60,51,-27,8,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[2,-5,6,-4,1];[0,2,-5,4,-1];[0,4,-20,45,-60,51,-27,8,-1]
CAND 6 [0,4,-20,45,-60,51,-27,8,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-2,5,-6,4,-1];[0,-2,5,-4,1];[0,4,-20,45,-60,51,-27,8,-1]
CAND 6 [0,-4,20,-45,60,-51,27,-8,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[-2,5,-6,4,-1];[0,2,-5,4,-1];[0,-4,20,-45,60,-51,27,-8,1]
CAND 6 [2,-18,81,-240,510,-798,925,-792,495,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[2,-6,15,-20,15,-6,1];[2,-18,81,-240,510,-798,925,-792,495,-220,66,-12,1]
CAND 6 [0,-6,51,-200,480,-786,923,-792,495,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[0,-6,15,-20,15,-6,1];[0,-6,51,-200,480,-786,923,-792,495,-220,66,-12,1]
CAND 6 [0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[0,6,-15,20,-15,6,-1];[0,6,-51,200,-480,786,-923,792,-495,220,-66,12,-1]
CAND 6 [2,-15,55,-130,215,-253,210,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[2,-7,15,-20,15,-6,1];[2,-15,55,-130,215,-253,210,-120,45,-10,1]
CAND 6 [-2,15,-55,130,-215,253,-210,120,-45,10,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[-2,7,-15,20,-15,6,-1];[-2,15,-55,130,-215,253,-210,120,-45,10,-1]
CAND 6 [2,-16,60,-140,225,-258,211,-120,45,-10,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[2,-8,16,-20,15,-6,1];[2,-16,60,-140,225,-258,211,-120,45,-10,1]
CAND 6 [2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[2,-8,16,-20,15,-6,1];[2,-20,94,-276,565,-848,952,-800,496,-220,66,-12,1]
CAND 6 [0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[0,-4,14,-20,15,-6,1];[0,-4,38,-164,425,-736,896,-784,494,-220,66,-12,1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[0,-4,14,-20,15,-6,1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
CAND 6 [0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[0,4,-14,20,-15,6,-1];[0,4,-38,164,-425,736,-896,784,-494,220,-66,12,-1]
CAND 6 [0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1] [1];[0,1];[-1,1];[1,-2,1];[1,-4,6,-4,1];[1,-6,15,-20,15,-6,1];[0,4,-14,20,-15,6,-1];[0,0,16,-112,356,-680,868,-776,493,-220,66,-12,1]
